country,department,month,revenue,interest_income,fee_income,operating_expenses,loan_loss_provisions,net_income,tax,net_profit_after_tax
USA,Facilities,2023-07-01,42605556.11,25807495.24,16798060.87,28383774.06,1907806.58,12313975.47,3078493.87,9235481.6
USA,Facilities,2023-08-01,40129471.7,24856959.21,15272512.49,28631443.95,518496.38,10979531.37,2744882.84,8234648.53
USA,Facilities,2023-09-01,38695986.19,23204234.29,15491751.9,29340463.12,1040703.3,8314819.77,2078704.94,6236114.83
USA,Facilities,2023-10-01,37567921.01,22019754.36,15548166.65,28958364.45,816564.15,7792992.41,1948248.1,5844744.31
USA,Facilities,2023-11-01,38882082.78,22875400.24,16006682.54,29295035.98,1335611.12,8251435.68,2062858.92,6188576.76
USA,Facilities,2023-12-01,39793651.51,23280680.04,16512971.47,28564335.05,1863494.85,9365821.61,2341455.4,7024366.21
USA,Facilities,2024-01-01,44437681.9,26702722.13,17734959.77,30281700.95,1760971.98,12395008.97,3098752.24,9296256.73
USA,Facilities,2024-02-01,45088283.75,26706792.63,18381491.12,30544424.82,1773670.52,12770188.41,3192547.1,9577641.31
USA,Facilities,2024-03-01,47235356.56,28490749.32,18744607.24,30960035.12,1434772.04,14840549.4,3710137.35,11130412.05
USA,Facilities,2024-04-01,45193497.66,27279423.34,17914074.32,30333920.47,1670183.72,13189393.47,3297348.37,9892045.1
USA,Facilities,2024-05-01,46149665.44,27838693.6,18310971.84,29135464.63,1795283.25,15218917.56,3804729.39,11414188.17
USA,Facilities,2024-06-01,45021061.09,26477942.39,18543118.7,29355777.45,1338554.42,14326729.22,3581682.3,10745046.92
USA,Facilities,2024-07-01,41918244.46,24665920.3,17252324.16,30294035.44,1271343.28,10352865.74,2588216.44,7764649.3
USA,Facilities,2024-08-01,41676190.38,25637842.61,16038347.77,29921495.14,1679217.42,10075477.82,2518869.46,7556608.36
USA,Facilities,2024-09-01,39818824.37,24754772.19,15064052.18,31676706.43,1803608.25,6338509.69,1584627.42,4753882.27
USA,Facilities,2024-10-01,39390753.01,23915375.23,15475377.78,29707848.65,1779806.17,7903098.19,1975774.55,5927323.64
USA,Facilities,2024-11-01,38926956.09,23324823.24,15602132.85,29418279.94,837463.89,8671212.26,2167803.06,6503409.2
USA,Facilities,2024-12-01,40781784.27,24729576.19,16052208.08,29482368.5,1939915.87,9359499.9,2339874.98,7019624.92
USA,Cloud Ops,2020-01-01,16101279.0,9610522.33,6490756.67,10623521.37,222826.25,5254931.38,1313732.84,3941198.54
USA,Cloud Ops,2020-02-01,17604047.02,10580728.52,7023318.5,10525268.71,597404.98,6481373.33,1620343.33,4861030.0
USA,Cloud Ops,2020-03-01,17972717.12,10412144.96,7560572.16,10948832.35,320009.74,6703875.03,1675968.76,5027906.27
USA,Cloud Ops,2020-04-01,18676859.39,11058191.8,7618667.59,10786621.91,397322.19,7492915.29,1873228.82,5619686.47
USA,Cloud Ops,2020-05-01,18700382.93,11448759.27,7251623.66,10890509.61,281387.43,7528485.89,1882121.47,5646364.42
USA,Cloud Ops,2020-06-01,17929794.06,10560895.54,7368898.52,11209944.53,838528.9,5881320.63,1470330.16,4410990.47
USA,Cloud Ops,2020-07-01,16752085.4,9739842.0,7012243.4,10986972.7,225726.87,5539385.83,1384846.46,4154539.37
USA,Cloud Ops,2020-08-01,15570002.56,9287401.66,6282600.9,11201974.88,758844.29,3609183.39,902295.85,2706887.54
USA,Cloud Ops,2020-09-01,15907061.97,9566283.31,6340778.66,10731479.45,206378.43,4969204.09,1242301.02,3726903.07
USA,Cloud Ops,2020-10-01,14861726.01,8851548.62,6010177.39,11008105.17,585862.17,3267758.67,816939.67,2450819.0
USA,Cloud Ops,2020-11-01,15430610.4,9481320.13,5949290.27,11289559.23,705038.48,3436012.69,859003.17,2577009.52
USA,Cloud Ops,2020-12-01,15481927.43,9265035.26,6216892.17,11330755.2,477646.44,3673525.79,918381.45,2755144.34
USA,Cloud Ops,2021-01-01,16797041.07,9927516.35,6869524.72,11500366.79,588622.6,4708051.68,1177012.92,3531038.76
USA,Cloud Ops,2021-02-01,18538813.68,11262063.85,7276749.83,10863267.22,620192.56,7055353.9,1763838.48,5291515.42
USA,Cloud Ops,2021-03-01,18833058.25,11591246.88,7241811.37,10828339.19,542479.02,7462240.04,1865560.01,5596680.03
USA,Cloud Ops,2021-04-01,18637978.46,11317631.58,7320346.88,11186277.02,284633.19,7167068.25,1791767.06,5375301.19
USA,Cloud Ops,2021-05-01,18541716.89,11370077.81,7171639.08,11229950.2,721853.96,6589912.73,1647478.18,4942434.55
USA,Cloud Ops,2021-06-01,17745284.68,10551529.06,7193755.62,11222939.24,611301.77,5911043.67,1477760.92,4433282.75
USA,Cloud Ops,2021-07-01,17173557.9,10582398.29,6591159.61,11466699.97,593091.04,5113766.89,1278441.72,3835325.17
USA,Cloud Ops,2021-08-01,16397319.4,9994784.04,6402535.36,11106237.8,511898.82,4779182.78,1194795.7,3584387.08
USA,Cloud Ops,2021-09-01,16510688.2,9935473.51,6575214.69,11683513.78,743006.77,4084167.65,1021041.91,3063125.74
USA,Cloud Ops,2021-10-01,15788647.75,9539898.23,6248749.52,11467503.53,535451.22,3785693.0,946423.25,2839269.75
USA,Cloud Ops,2021-11-01,15811699.68,9581657.5,6230042.18,11023246.41,767132.41,4021320.86,1005330.22,3015990.64
USA,Cloud Ops,2021-12-01,17138686.08,10336053.71,6802632.37,11272393.02,477945.11,5388347.95,1347086.99,4041260.96
USA,Cloud Ops,2022-01-01,17157304.11,10219953.35,6937350.76,11016823.93,827884.89,5312595.29,1328148.82,3984446.47
USA,Cloud Ops,2022-02-01,18448497.76,11207210.05,7241287.71,11290968.78,278983.99,6878544.99,1719636.25,5158908.74
USA,Cloud Ops,2022-03-01,19756874.27,11873360.7,7883513.57,11844972.86,672570.46,7239330.95,1809832.74,5429498.21
USA,Cloud Ops,2022-04-01,19185107.18,11816478.6,7368628.58,11184933.75,356924.47,7643248.96,1910812.24,5732436.72
USA,Cloud Ops,2022-05-01,19466257.53,11882709.04,7583548.49,11543828.77,446316.14,7476112.62,1869028.16,5607084.46
USA,Cloud Ops,2022-06-01,18652196.74,11308576.14,7343620.6,11849336.52,503757.99,6299102.23,1574775.56,4724326.67
USA,Cloud Ops,2022-07-01,17106119.1,10351083.5,6755035.6,11499168.96,320875.35,5286074.79,1321518.7,3964556.09
USA,Cloud Ops,2022-08-01,16654498.66,10231166.18,6423332.48,11477173.76,313977.3,4863347.6,1215836.9,3647510.7
USA,Cloud Ops,2022-09-01,16593566.7,10088220.75,6505345.95,11882459.84,239156.85,4471950.01,1117987.5,3353962.51
USA,Cloud Ops,2022-10-01,16517648.4,10047847.79,6469800.61,11151637.48,521803.95,4844206.97,1211051.74,3633155.23
USA,Cloud Ops,2022-11-01,16393800.01,10199007.91,6194792.1,11462597.63,675708.85,4255493.53,1063873.38,3191620.15
USA,Cloud Ops,2022-12-01,16680025.77,10000118.7,6679907.07,11933727.71,209144.02,4537154.04,1134288.51,3402865.53
USA,Cloud Ops,2023-01-01,17184375.9,10241450.63,6942925.27,11687541.26,849057.53,4647777.11,1161944.28,3485832.83
USA,Cloud Ops,2023-02-01,19106540.65,11663674.18,7442866.47,11922109.05,412844.56,6771587.04,1692896.76,5078690.28
USA,Cloud Ops,2023-03-01,19000924.47,11301139.8,7699784.67,11588446.87,610272.58,6802205.02,1700551.26,5101653.76
USA,Cloud Ops,2023-04-01,19089608.69,11565311.33,7524297.36,12116021.3,767495.28,6206092.11,1551523.03,4654569.08
USA,Cloud Ops,2023-05-01,19600161.72,11771864.05,7828297.67,12074978.53,229153.46,7296029.73,1824007.43,5472022.3
USA,Cloud Ops,2023-06-01,18336631.49,11119662.49,7216969.0,11909510.95,688041.78,5739078.76,1434769.69,4304309.07
USA,Cloud Ops,2023-07-01,17750019.39,10339352.14,7410667.25,12145199.81,445778.77,5159040.81,1289760.2,3869280.61
USA,Cloud Ops,2023-08-01,17319463.23,10219286.51,7100176.72,12242675.72,770358.43,4306429.08,1076607.27,3229821.81
USA,Cloud Ops,2023-09-01,16152490.88,9521288.95,6631201.93,12060578.66,634882.59,3457029.63,864257.41,2592772.22
USA,Cloud Ops,2023-10-01,16045316.5,9343551.82,6701764.68,11891159.14,750262.67,3403894.69,850973.67,2552921.02
USA,Cloud Ops,2023-11-01,16286537.31,9575283.08,6711254.23,11734344.11,704537.18,3847656.02,961914.0,2885742.02
USA,Cloud Ops,2023-12-01,17900600.01,10771358.36,7129241.65,11796279.63,711357.93,5392962.45,1348240.61,4044721.84
USA,Cloud Ops,2024-01-01,18028060.36,10748084.79,7279975.57,11430304.88,879237.44,5718518.04,1429629.51,4288888.53
USA,Cloud Ops,2024-02-01,19216796.09,11622176.82,7594619.27,11844637.44,363007.55,7009151.1,1752287.78,5256863.32
USA,Cloud Ops,2024-03-01,19641631.27,11846095.6,7795535.67,11692797.91,748644.28,7200189.08,1800047.27,5400141.81
USA,Cloud Ops,2024-04-01,20125516.36,12135552.32,7989964.04,12562560.86,786953.94,6776001.56,1694000.39,5082001.17
USA,Cloud Ops,2024-05-01,20754659.39,12543411.0,8211248.39,12251240.71,583015.28,7920403.4,1980100.85,5940302.55
USA,Cloud Ops,2024-06-01,19086356.79,11708805.62,7377551.17,12341475.83,532192.74,6212688.22,1553172.06,4659516.16
USA,Cloud Ops,2024-07-01,18160431.18,11059368.04,7101063.14,11809358.41,286042.23,6065030.54,1516257.64,4548772.9
USA,Cloud Ops,2024-08-01,17427273.19,10686890.13,6740383.06,12132483.83,319045.84,4975743.52,1243935.88,3731807.64
USA,Cloud Ops,2024-09-01,17448577.15,10610874.17,6837702.98,11578094.54,455892.98,5414589.63,1353647.41,4060942.22
USA,Cloud Ops,2024-10-01,17072415.13,10369700.06,6702715.07,12513579.83,690122.74,3868712.56,967178.14,2901534.42
USA,Cloud Ops,2024-11-01,16542696.0,9748379.3,6794316.7,12017381.02,655428.98,3869886.0,967471.5,2902414.5
USA,Cloud Ops,2024-12-01,17736695.28,10981115.7,6755579.58,12375529.87,602146.68,4759018.73,1189754.68,3569264.05
USA,Modeling,2020-01-01,43553245.6,25757167.53,17796078.07,25042821.98,1306275.89,17204147.73,4301036.93,12903110.8
USA,Modeling,2020-02-01,47308533.07,29193118.67,18115414.4,25024188.86,1387079.25,20897264.96,5224316.24,15672948.72
USA,Modeling,2020-03-01,48856568.68,29099917.13,19756651.55,25758036.61,2288891.92,20809640.15,5202410.04,15607230.11
USA,Modeling,2020-04-01,47882517.12,29138384.73,18744132.39,24281461.49,504920.22,23096135.41,5774033.85,17322101.56
USA,Modeling,2020-05-01,47752367.58,29114537.84,18637829.74,24506851.48,2138826.96,21106689.14,5276672.28,15830016.86
USA,Modeling,2020-06-01,46525357.86,27046633.3,19478724.56,25309602.1,1630555.44,19585200.32,4896300.08,14688900.24
USA,Modeling,2020-07-01,44166274.95,26912910.47,17253364.48,26321394.01,1180383.17,16664497.77,4166124.44,12498373.33
USA,Modeling,2020-08-01,40685995.85,24300868.14,16385127.71,26682365.24,1578523.86,12425106.75,3106276.69,9318830.06
USA,Modeling,2020-09-01,41591753.5,25554883.1,16036870.4,25019800.29,1895827.14,14676126.07,3669031.52,11007094.55
USA,Modeling,2020-10-01,40122906.0,24460555.01,15662350.99,24986897.0,1500635.0,13635374.0,3408843.5,10226530.5
USA,Modeling,2020-11-01,42686079.38,25464162.27,17221917.11,25243269.03,1459040.56,15983769.79,3995942.45,11987827.34
USA,Modeling,2020-12-01,42358885.65,25684737.83,16674147.82,25187517.69,1688872.9,15482495.06,3870623.76,11611871.3
USA,Modeling,2021-01-01,47398129.0,28513141.61,18884987.39,24810796.71,1829722.16,20757610.13,5189402.53,15568207.6
USA,Modeling,2021-02-01,47209986.47,28504534.66,18705451.81,24897807.72,1360579.42,20951599.33,5237899.83,15713699.5
USA,Modeling,2021-03-01,49873665.75,31094954.17,18778711.58,26292311.58,896264.96,22685089.21,5671272.3,17013816.91
USA,Modeling,2021-04-01,48791017.02,28836085.88,19954931.14,24776640.05,1707632.44,22306744.53,5576686.13,16730058.4
USA,Modeling,2021-05-01,49002506.56,30029412.83,18973093.73,26226126.12,2221466.27,20554914.17,5138728.54,15416185.63
USA,Modeling,2021-06-01,46623925.82,28355496.44,18268429.38,25126718.75,996236.88,20500970.19,5125242.55,15375727.64
USA,Modeling,2021-07-01,46801666.13,28614560.51,18187105.62,26569279.64,1155579.57,19076806.92,4769201.73,14307605.19
USA,Modeling,2021-08-01,45055543.12,26858244.48,18197298.64,26182823.45,1606859.73,17265859.94,4316464.99,12949394.95
USA,Modeling,2021-09-01,41406744.22,24450869.52,16955874.7,25038731.5,772552.9,15595459.82,3898864.96,11696594.86
USA,Modeling,2021-10-01,40769435.57,24078199.91,16691235.66,25148869.59,1259478.43,14361087.55,3590271.89,10770815.66
USA,Modeling,2021-11-01,42331109.5,25663663.45,16667446.05,26372235.5,1868326.22,14090547.78,3522636.94,10567910.84
USA,Modeling,2021-12-01,45032028.29,26637626.21,18394402.08,26846568.33,1559706.26,16625753.7,4156438.42,12469315.28
USA,Modeling,2022-01-01,46935489.1,28939661.75,17995827.35,24967789.47,904599.01,21063100.62,5265775.16,15797325.46
USA,Modeling,2022-02-01,48754430.84,28418391.96,20336038.88,26627171.62,767069.71,21360189.51,5340047.38,16020142.13
USA,Modeling,2022-03-01,49456838.22,30250540.28,19206297.94,25261204.88,2413181.27,21782452.07,5445613.02,16336839.05
USA,Modeling,2022-04-01,50775423.07,29640641.53,21134781.54,26227808.71,1465762.73,23081851.63,5770462.91,17311388.72
USA,Modeling,2022-05-01,50660377.89,29839232.14,20821145.75,25788760.18,1303484.76,23568132.95,5892033.24,17676099.71
USA,Modeling,2022-06-01,50330083.7,30277827.09,20052256.61,26140570.11,2191672.67,21997840.92,5499460.23,16498380.69
USA,Modeling,2022-07-01,45561689.22,27605587.12,17956102.1,26855403.67,845441.55,17860844.0,4465211.0,13395633.0
USA,Modeling,2022-08-01,43952821.84,25871029.59,18081792.25,26033705.36,690734.42,17228382.06,4307095.51,12921286.55
USA,Modeling,2022-09-01,42707745.47,25620105.98,17087639.49,27196075.3,855075.76,14656594.41,3664148.6,10992445.81
USA,Modeling,2022-10-01,42130913.86,24484947.98,17645965.88,27132254.51,721302.16,14277357.19,3569339.3,10708017.89
USA,Modeling,2022-11-01,44692013.57,26826352.73,17865660.84,27500862.69,1065442.51,16125708.37,4031427.09,12094281.28
USA,Modeling,2022-12-01,44949348.46,26761541.33,18187807.13,27835511.65,2104719.43,15009117.38,3752279.34,11256838.04
USA,Modeling,2023-01-01,46280390.14,27559811.1,18720579.04,28040459.81,2305575.04,15934355.29,3983588.82,11950766.47
USA,Modeling,2023-02-01,48673231.25,29006305.67,19666925.58,26104791.71,1627999.67,20940439.87,5235109.97,15705329.9
USA,Modeling,2023-03-01,52012471.56,30484681.53,21527790.03,28098188.84,1566185.72,22348097.0,5587024.25,16761072.75
USA,Modeling,2023-04-01,50421265.25,29925558.6,20495706.65,27424510.47,1798373.37,21198381.41,5299595.35,15898786.06
USA,Modeling,2023-05-01,52599046.93,30815441.53,21783605.4,27629853.97,1102841.76,23866351.2,5966587.8,17899763.4
USA,Modeling,2023-06-01,49042370.11,28804612.37,20237757.74,25853105.85,1898978.47,21290285.79,5322571.45,15967714.34
USA,Modeling,2023-07-01,48050490.35,28673008.66,19377481.69,27053348.02,814496.11,20182646.22,5045661.56,15136984.66
USA,Modeling,2023-08-01,46569132.69,28053571.44,18515561.25,27351319.74,659208.95,18558604.0,4639651.0,13918953.0
USA,Modeling,2023-09-01,43793597.12,26019497.8,17774099.32,27859194.54,1674035.78,14260366.8,3565091.7,10695275.1
USA,Modeling,2023-10-01,43142228.22,25183679.22,17958549.0,26187447.24,1870758.2,15084022.78,3771005.7,11313017.08
USA,Modeling,2023-11-01,42993733.02,25453364.95,17540368.07,27954172.48,970345.43,14069215.11,3517303.78,10551911.33
USA,Modeling,2023-12-01,46529608.52,28557869.76,17971738.76,28394803.75,1684567.67,16450237.1,4112559.28,12337677.82
USA,Modeling,2024-01-01,48824873.94,29765698.33,19059175.61,27950504.13,2245292.84,18629076.97,4657269.24,13971807.73
USA,Modeling,2024-02-01,51516615.34,31801237.44,19715377.9,28866658.52,2003245.3,20646711.52,5161677.88,15485033.64
USA,Modeling,2024-03-01,51396577.34,31284511.66,20112065.68,28031841.8,1369983.43,21994752.11,5498688.03,16496064.08
USA,Modeling,2024-04-01,53195763.26,32697273.26,20498490.0,26779979.7,2151860.27,24263923.29,6065980.82,18197942.47
USA,Modeling,2024-05-01,51422977.12,30702149.25,20720827.87,26772243.48,605780.01,24044953.63,6011238.41,18033715.22
USA,Modeling,2024-06-01,52067961.77,31141961.43,20926000.34,27476986.86,1843830.06,22747144.85,5686786.21,17060358.64
USA,Modeling,2024-07-01,50859372.05,30399264.51,20460107.54,27254200.48,1648981.66,21956189.91,5489047.48,16467142.43
USA,Modeling,2024-08-01,45491576.1,26904940.89,18586635.21,28764249.36,611580.07,16115746.67,4028936.67,12086810.0
USA,Modeling,2024-09-01,45327902.27,28104368.43,17223533.84,29044421.46,784174.47,15499306.34,3874826.58,11624479.76
USA,Modeling,2024-10-01,42905585.51,25497501.17,17408084.34,28282841.76,463564.6,14159179.15,3539794.79,10619384.36
USA,Modeling,2024-11-01,43293113.23,26147743.3,17145369.93,28365293.35,1230128.96,13697690.92,3424422.73,10273268.19
USA,Modeling,2024-12-01,48855331.16,29238770.23,19616560.93,27490696.89,1819158.73,19545475.54,4886368.88,14659106.66
USA,Engineering,2020-01-01,48575148.07,29155670.58,19419477.49,33315793.92,1222753.94,14036600.21,3509150.05,10527450.16
USA,Engineering,2020-02-01,48811675.31,29296719.59,19514955.72,34248599.94,1296404.46,13266670.91,3316667.73,9950003.18
USA,Engineering,2020-03-01,52302874.98,32080081.65,20222793.33,33069705.6,2571791.38,16661378.0,4165344.5,12496033.5
USA,Engineering,2020-04-01,51590062.91,30727040.27,20863022.64,32770676.34,1248795.47,17570591.1,4392647.78,13177943.32
USA,Engineering,2020-05-01,52079287.16,30738046.94,21341240.22,34309920.5,2248783.78,15520582.88,3880145.72,11640437.16
USA,Engineering,2020-06-01,50189972.52,30737438.1,19452534.42,35841266.25,1676792.75,12671913.52,3167978.38,9503935.14
USA,Engineering,2020-07-01,47129176.52,27801834.57,19327341.95,36063764.38,1289177.9,9776234.24,2444058.56,7332175.68
USA,Engineering,2020-08-01,46412035.13,27807743.46,18604291.67,33707153.86,1099373.32,11605507.95,2901376.99,8704130.96
USA,Engineering,2020-09-01,45333763.8,27640542.14,17693221.66,35341588.5,941038.47,9051136.83,2262784.21,6788352.62
USA,Engineering,2020-10-01,42977703.79,26102091.57,16875612.22,33596625.82,878199.38,8502878.59,2125719.65,6377158.94
USA,Engineering,2020-11-01,45327683.74,27625914.83,17701768.91,35092714.03,1314883.25,8920086.46,2230021.62,6690064.84
USA,Engineering,2020-12-01,45623219.77,27533327.75,18089892.02,34927795.16,1657591.59,9037833.02,2259458.26,6778374.76
USA,Engineering,2021-01-01,49381744.0,30303690.34,19078053.66,33399458.31,1202710.44,14779575.25,3694893.81,11084681.44
USA,Engineering,2021-02-01,51616988.47,31880252.25,19736736.22,34756933.57,1211289.35,15648765.55,3912191.39,11736574.16
USA,Engineering,2021-03-01,53586765.51,33062110.82,20524654.69,34414520.74,884708.16,18287536.61,4571884.15,13715652.46
USA,Engineering,2021-04-01,54418840.65,32386626.19,22032214.46,34764812.68,1886401.52,17767626.45,4441906.61,13325719.84
USA,Engineering,2021-05-01,53887329.4,32203598.64,21683730.76,35855473.61,1559654.67,16472201.12,4118050.28,12354150.84
USA,Engineering,2021-06-01,51151385.35,30098009.18,21053376.17,35468433.71,1498853.43,14184098.21,3546024.55,10638073.66
USA,Engineering,2021-07-01,47931649.93,29184652.05,18746997.88,36691172.04,928537.77,10311940.12,2577985.03,7733955.09
USA,Engineering,2021-08-01,48778666.49,29276029.8,19502636.69,33867520.75,1318768.77,13592376.97,3398094.24,10194282.73
USA,Engineering,2021-09-01,44561709.49,26403912.46,18157797.03,35646466.19,737988.19,8177255.11,2044313.78,6132941.33
USA,Engineering,2021-10-01,43225207.66,25791897.44,17433310.22,35728375.54,1638462.75,5858369.37,1464592.34,4393777.03
USA,Engineering,2021-11-01,46100681.55,27196564.49,18904117.06,35694622.84,718339.35,9687719.36,2421929.84,7265789.52
USA,Engineering,2021-12-01,48126736.63,28734495.12,19392241.51,33936529.87,655291.05,13534915.71,3383728.93,10151186.78
USA,Engineering,2022-01-01,49856253.16,30690677.94,19165575.22,35041705.12,1288273.35,13526274.69,3381568.67,10144706.02
USA,Engineering,2022-02-01,52488145.39,31244426.05,21243719.34,34589065.78,886143.57,17012936.04,4253234.01,12759702.03
